bpm,57.49,time,3366.6666666666665
bpm,58.33,time,3400.0000000000005
bpm,57.7,time,3433.3333333333335
bpm,58.27,time,3466.666666666667
bpm,57.63,time,3500.0000000000005
bpm,58.13,time,3533.3333333333335
bpm,57.49,time,3566.666666666667
bpm,57.97,time,3600.0
bpm,57.34,time,3633.333333333334
bpm,57.89,time,3666.666666666667
bpm,57.26,time,3700.0
bpm,57.7,time,3733.3333333333335
bpm,57.07,time,3766.666666666667
bpm,57.63,time,3800.0000000000005
bpm,57.01,time,3833.3333333333335
bpm,57.49,time,3866.6666666666665
bpm,56.87,time,3900.0000000000005
bpm,57.37,time,3933.3333333333335
bpm,56.73,time,3966.666666666667
bpm,57.25,time,4000.0
bpm,56.63,time,4033.333333333333
bpm,57.17,time,4066.6666666666674
bpm,56.54,time,4100.000000000001
bpm,57.08,time,4133.333333333334
bpm,56.49,time,4166.666666666667
bpm,57.0,time,4200.0
bpm,56.39,time,4233.333333333333
bpm,56.88,time,4266.666666666667
bpm,56.27,time,4300.000000000001
bpm,56.72,time,4333.333333333334
bpm,56.11,time,4366.666666666667
bpm,56.62,time,4400.0
bpm,56.01,time,4433.333333333334
bpm,56.52,time,4466.666666666667
bpm,62.91,time,4500.0
bpm,63.54,time,4533.333333333333
bpm,62.87,time,4566.666666666667
bpm,63.48,time,4600.000000000001
bpm,62.8,time,4633.333333333334
bpm,63.33,time,4666.666666666667
bpm,62.65,time,4700.0
bpm,63.19,time,4733.333333333333
bpm,62.52,time,4766.666666666667
bpm,63.07,time,4800.000000000001
bpm,62.4,time,4833.333333333334
bpm,63.01,time,4866.666666666667
bpm,62.37,time,4900.0
bpm,62.91,time,4933.333333333334
bpm,62.25,time,4966.666666666667
bpm,62.79,time,5000.0
bpm,62.13,time,5033.333333333333
bpm,62.66,time,5066.666666666667
bpm,62.0,time,5100.000000000001
bpm,62.57,time,5133.333333333334
bpm,61.91,time,5166.666666666667
bpm,62.46,time,5200.0
bpm,61.8,time,5233.333333333333
bpm,62.38,time,5266.666666666667
bpm,61.72,time,5300.000000000001
bpm,62.22,time,5333.333333333334
bpm,61.57,time,5366.666666666667
bpm,62.15,time,5400.0
bpm,61.52,time,5433.333333333334
bpm,62.07,time,5466.666666666667
bpm,61.43,time,5500.0
bpm,61.96,time,5533.333333333334
bpm,61.31,time,5566.666666666667
bpm,61.8,time,5600.000000000001
bpm,61.17,time,5633.333333333334
bpm,61.7,time,5666.666666666667
bpm,61.06,time,5700.0
bpm,61.54,time,5733.333333333333
bpm,60.91,time,5766.666666666667
bpm,61.41,time,5800.000000000001
bpm,60.77,time,5833.333333333334
bpm,61.24,time,5866.666666666667
bpm,60.62,time,5900.0
bpm,61.1,time,5933.333333333334
bpm,60.47,time,5966.666666666667
bpm,60.98,time,6000.0
bpm,60.34,time,6033.333333333334
bpm,60.88,time,6066.666666666667
bpm,60.25,time,6100.000000000001
bpm,60.71,time,6133.333333333334
bpm,60.09,time,6166.666666666667
bpm,60.58,time,6200.0
bpm,59.96,time,6233.333333333333
bpm,60.42,time,6266.666666666668
bpm,59.81,time,6300.000000000001
bpm,60.29,time,6333.333333333334
bpm,59.67,time,6366.666666666667
bpm,60.16,time,6400.0
bpm,59.58,time,6433.333333333334
bpm,60.1,time,6466.666666666667
bpm,59.5,time,6500.0
bpm,59.99,time,6533.333333333334
bpm,59.39,time,6566.666666666667
bpm,119.81,time,6600.000000000001
bpm,118.59,time,6633.333333333334
bpm,119.54,time,6666.666666666667
bpm,59.16,time,6700.0
bpm,119.46,time,6733.333333333333
bpm,118.26,time,6766.666666666668
bpm,119.46,time,6800.000000000001
bpm,124.84,time,6833.333333333334
bpm,119.54,time,6866.666666666667
bpm,124.93,time,6900.0
bpm,119.58,time,6933.333333333334
bpm,124.97,time,6966.666666666667
bpm,119.57,time,7000.000000000001
bpm,124.95,time,7033.333333333334
bpm,119.61,time,7066.666666666667
bpm,124.99,time,7100.000000000001
bpm,126.2,time,7133.333333333334
bpm,125.0,time,7166.666666666667
bpm,126.26,time,7200.0
bpm,125.01,time,7233.333333333333
bpm,119.66,time,7266.666666666668
bpm,125.04,time,7300.000000000001
